```csv
subject,predicate,object
http://dbpedia.org/resource/Rafał_Trzaskowski,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Radio_Eska,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Ryszard_Kalisz,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Ryszard_Szymczak,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Rzeczpospolita_(newspaper),http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Sadyba,http://dbpedia.org/ontology/settlementType,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Sigismund_Augustus_Bridge,http://dbpedia.org/ontology/locale,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Stanisław_Jaśkiewicz,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Stanisław_Szebego,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Stanisław_Łapiński,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Stara_Prochownia,http://dbpedia.org/ontology/locationTown,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Stefan_Fryc,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Stefania_Wolicka,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Sławomir_Maciej_Bittner,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/TVN_Style,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Teofil_Lenartowicz,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Teresa_Kodelska,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Teresa_Lipowska,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Tomasz_Lipiński,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Wacław_Maciejowski,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Władysław_Krzyżanowski,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Władysław_Szczepaniak,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Xymena_Zaniewska-Chwedczuk,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Zbigniew_Messner,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Zdzisław_Smoliński,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Zofia_Nehringowa,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Zofia_Sadowska,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Zygmunt_Chmielewski,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Zygmunt_Sochan,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Życie_Warszawy,http://dbpedia.org/ontology/publishingCity,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Polsat_Comedy_Central_Extra,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Rafał_Trzaskowski,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Radio_Eska,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Ryszard_Kalisz,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Ryszard_Szymczak,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Rzeczpospolita_(newspaper),http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Sadyba,http://dbpedia.org/ontology/settlementType,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Sigismund_Augustus_Bridge,http://dbpedia.org/ontology/locale,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Stanisław_Jaśkiewicz,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Stanisław_Szebego,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Stanisław_Łapiński,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Stara_Prochownia,http://dbpedia.org/ontology/locationTown,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Stefan_Fryc,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Stefania_Wolicka,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Sławomir_Maciej_Bittner,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/TVN_Style,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Warsaw
```
