```csv
subject,predicate,object
"http://dbpedia.org/resource/Peter_Hegel"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Harry_Markowitz"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/John_Harsanyi"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Roger_Buerk"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/James_Heckman"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Eugene_Kandel"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Robert_Lucas_Jr."_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Robert_Lucas_Jr."_,"http://dbpedia.org/ontology/institution","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Donald_Eugenio_de_Almeida"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/George_Beadle"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Ernest_Rutherford"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Enrico_Fermi"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Subrahmanyan_Chandrasekhar"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/John_Bardeen"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/James_Watson"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Robert_Mulliken"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Harold_Urey"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Leon_Lederman"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/James_Cronin"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Val_Logsdon_Fitch"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Martin_Reisler"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Melvin_Schwartz"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Norman_Foster_Ramsay_III"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Daniel_Kahneman"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Amos_Tversky"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Milton_Friedman"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/George_Stigler"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Ronald_Coase"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Frank_Knight"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Jacob_Viner"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Karl_Polanyi"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Lloyd_Rodwin"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Philip_Kuhn"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Peter_Hegel"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Harry_Markowitz"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/John_Harsanyi"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Roger_Buerk"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/James_Heckman"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Eugene_Kandel"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Robert_Lucas_Jr."_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Donald_Eugenio_de_Almeida"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/George_Beadle"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Ernest_Rutherford"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Enrico_Fermi"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Subrahmanyan_Chandrasekhar"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/John_Bardeen"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/James_Watson"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Robert_Mulliken"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Harold_Urey"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Leon_Lederman"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/James_Cronin"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Val_Logsdon_Fitch"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Martin_Reisler"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Melvin_Schwartz"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Norman_Foster_Ramsay_III"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Daniel_Kahneman"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Amos_Tversky"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Milton_Friedman"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/George_Stigler"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Ronald_Coase"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Frank_Knight"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Jacob_Viner"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Karl_Polanyi"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Lloyd_Rodwin"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Philip_Kuhn"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Peter_Hegel"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Harry_Markowitz"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/John_Harsanyi"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Roger_Buerk"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/James_Heckman"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Eugene_Kandel"_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Robert_Lucas_Jr."_,"http://dbpedia.org/ontology/almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/University_of_Chicago", "http://dbpedia.org/ontology/almaMater"
```
