```csv
subject,predicate,object
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Above_Tomasee.jpg
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Bodensee_satellit.jpg
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/FR-67-Strasbourg35.jpg
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Loreley_von_Spitznack.jpg
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Marksburg1900.jpg
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Middle_Bridge,_Basel,_Switzerland.jpg
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/One_autumn_morning_in_Basel_v2.jpg
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Rhein-Karte2.png
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Rhein_Mainzer_Becken_stromab_von_Mainz_bei_Eltville_und_Erbach_vor_Bingen_Foto_2008_Wolfgang_Pehlemann_Wiesbaden_IMG_0263.jpg
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Rheinkilometer_Loreley.jpg
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Rheinzusammenfluss.jpg
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/St.Goarshausen_Loreley_Burg_Katz_2016-03-27-17-13-57.jpg
http://dbpedia.org/resource/Rhine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Boundary108512259
http://dbpedia.org/resource/Rhine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/PhysicalEntity100001930
http://dbpedia.org/resource/Rhine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatRivers
http://dbpedia.org/resource/Rhine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/River
http://dbpedia.org/resource/Rhine,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Waterbody
```
